Date,Open,High,Low,Close,Volume,,,,,
41592.00,515.03,517.93,513.25,1032.40,2342100.00,,,,,
41593.00,515.50,517.06,513.23,1030.73,2562100.00,,,,,
41596.00,515.94,522.41,512.70,1028.73,3532500.00,,,,,
41597.00,513.93,515.44,509.61,1022.39,2271600.00,,,,,
41598.00,513.05,514.75,508.27,1019.51,1934500.00,,,,,
41599.00,511.58,517.22,511.08,1031.24,2191700.00,,,,,
41600.00,514.78,516.15,512.69,1029.06,2517700.00,,,,,
41603.00,516.64,524.63,515.58,1043.07,3238000.00,,,,,
41604.00,522.34,528.77,519.52,1055.51,4589600.00,,,,,
41605.00,529.03,532.01,528.02,1060.20,2255500.00,,,,,
41607.00,529.10,531.32,527.75,1056.69,2394400.00,,,,,
41610.00,529.77,531.18,523.42,1051.59,2756600.00,,,,,
41611.00,523.51,529.73,522.55,1050.38,3364700.00,,,,,
41612.00,523.72,530.00,523.04,1055.28,2392000.00,,,,,
41613.00,526.63,527.85,523.58,1054.45,2275800.00,,,,,
41614.00,532.90,533.00,528.06,1066.94,2868200.00,,,,,
41617.00,533.50,539.13,532.02,1075.19,2976200.00,,,,,
41618.00,536.07,544.12,535.82,1081.69,3721600.00,,,,,
41619.00,541.67,543.62,535.58,1074.34,3436400.00,,,,,
41620.00,537.77,539.45,532.50,1067.03,3204800.00,,,,,
41621.00,535.69,536.14,526.97,1057.89,4340900.00,,,,,
41624.00,530.01,535.34,529.02,1070.04,3216000.00,,,,,
41625.00,534.41,538.36,532.20,1066.93,3082800.00,,,,,
41626.00,533.92,540.45,527.54,1081.78,4437100.00,,,,,
41627.00,538.37,543.96,537.53,1083.25,3343800.00,,,,,
41628.00,542.12,548.53,541.97,1097.61,6547600.00,,,,,
41631.00,551.85,555.82,550.50,1112.05,3456000.00,,,,,
41632.00,555.40,555.54,551.98,1108.80,1473800.00,,,,,
41634.00,554.92,557.41,552.27,1114.40,2685500.00,,,,,
41635.00,557.91,558.05,554.39,1115.34,3151100.00,,,,,
41638.00,558.08,558.16,552.44,1106.42,2481300.00,,,,,
41639.00,554.04,558.41,551.06,1117.64,2725900.00,,,,,
41641.00,555.65,556.79,552.06,1110.07,3656400.00,,,,,
41642.00,555.42,556.38,550.40,1101.97,3345800.00,,,,,
41645.00,554.43,557.34,551.15,1114.26,3551800.00,,,,,
41646.00,560.40,567.72,558.49,1135.74,5124300.00,,,,,
41647.00,570.86,571.52,564.53,1138.11,4501700.00,,,,,
41648.00,569.59,569.97,560.68,1127.15,4184500.00,,,,,
41649.00,567.41,567.41,559.03,1127.09,4302900.00,,,,,
41652.00,561.13,571.31,556.50,1119.91,4855800.00,,,,,
41653.00,566.85,573.35,561.94,1146.25,4983700.00,,,,,
41654.00,574.34,575.34,569.76,1145.48,3915000.00,,,,,
41655.00,572.40,576.80,571.86,1153.05,3380300.00,,,,,
41656.00,576.27,578.15,569.96,1147.38,5422800.00,,,,,
